1	bartley_Z
19	limit_N
1	paypal_V
15	poland_Z
1	diamond_N
1	pres-elect_Z
1	cambodia_Z
8	25th_J
12	disgrace_V
1	#coztrumptowersisthebest_#
1	#lasvegasstrong_#
1	terrify_V
43	resign_V
1596	run_V
2	anchor_V
2	eastman_Z
3	item_N
1	#capitalism_#
4	youngstown_Z
1	intermediary_N
1	night-plus_N
1	schapiro_Z
6	irma_Z
39	shooting_N
2	navarrete_Z
35	pleasure_N
1	valhalla_Z
1	#flagsin_#
46	carter_Z
1	refocus_V
1	#trumptime_#
336	woman_N
1	world-get_N
31	boycott_V
10	indicate_V
1	round_Z
6	distinguish_V
6	tattoo_N
2	deletion_N
1	remedial_J
1	rebar_Z
1	sterling_J
24	bail_V
2	discouragement_N
1	furyk_Z
1	fraud-in-chief_N
1	#apec_Z
2	absolute_N
7	examine_V
1	info_Z
3	stephens_Z
31	pride_N
1	sayin_V
1	jar_N
1	lott_N
1	ob-vious_J
1	succinct_J
1	#september11_#
22	entitle_V
1	devast_V
1	#bigfan_#
1	health-care_N
1	national-westchester_Z
1	#philanthropic_J
16	ukrainian_J
4	enlist_V
1	lars_Z
8	lifestyle_N
1	shay_Z
5	federalist_Z
1	baku_Z
73	longer_N
1	ont_N
103	grow_V
2	greenberg_Z
1	bono_Z
1	7b_Z
14	ironic_J
25	left_J
1	#prouddeplorable_#
5	glamour_N
5	wimp_N
1	antiquity_N
1	two-year_J
2	appetite_N
1	ny_N
3	yellow_J
1	deplorable_J
58	midas_Z
11	filthy_J
1	shultz_Z
2	jinp_V
20	forbes_Z
4	disband_V
1	whale_N
3	stunt_N
1	demorats_Z
9	cross_N
36	whistleblower_Z
1	mailonline_Z
19	hostile_J
1	tapp_V
482	show_V
1	#worldseries_#
39	promote_V
7	dress_N
1	dewine_Z
1	governorship_N
60	kevin_Z
27	doubt_V
1	detach_V
1	lion-hearted_N
9	steinbrenner_Z
1	#trumponcnn_#
7	infest_V
1	noble_N
1	complexion_N
1	#maitnerstrong_#
1	rutte_Z
23	amenity_N
5	flake_N
1	idealist_N
2	#makeithappen_#
1	el-sisi_Z
1	mcginley_Z
1	dais_N
1	shimon_Z
4	gesture_N
3	drool_V
1	cemetary_N
1	#ok05_#
105	sense_N
2	badger_V
207	war_N
1	tonights_Z
1	aetna_Z
2	literacy_N
12	conclusion_N
1	hired_J
6	casino_N
3	tweak_V
135	former_J
19	cabinet_N
6	veteran_Z
29	dad_N
1	rock-get_N
2	op_N
1	dish_V
4	warmth_N
3	cooling_N
2	gale_N
1	reread_V
1	gq_Z
2	morph_V
2	fab_J
1	ail_V
1062	day_N
2	infighting_N
3	iraqi_N
2	nicholson_Z
2	rubenstein_Z
53	taxpayer_N
5	special_Z
3	#peaceofficersmemorialday_#
25	activity_N
19	charlie_Z
1	caesar_N
1	narcotic_N
1	elder_J
3	sequestration_N
1	addicting_J
12	breakfast_N
26	optimism_N
7	undo_V
1	limelight_N
1	leicester_Z
1	zilch_N
11	roll_N
1	unresloved_J
1	concha_Z
60	talented_J
1	detect_V
1	jeep_Z
13	nurse_N
1	suboptimal_J
1	scotsman_Z
1	seaside_J
5	denounce_V
1	mistake_V
1	biggs_Z
41	award_V
1	in-house_J
2	#toronto_#
1	enumerate_V
11	public_Z
1	asanoyama_N
7	following_N
47	terrorism_N
1	#mumbai_Z
1	pena_Z
35	partisan_J
6	historian_N
1	stefanik_Z
2	thanx_N
2	mercer_Z
1	ukrain_Z
1	sharks_Z
1	pro-hillary_Z
8	motto_N
7	sole_N
2	#donaldforprez_#
6	saint_Z
1	inhumane_J
23	championship_Z
7	lifelong_J
1	wall_V
15	explode_V
1	#shirts_N
1	insite_N
1	wendy_Z
1	highest-level_J
3	salon_N
1	#truestory_#
1	#hillary_Z
1	domenech_Z
205	wall_Z
1	feud_V
1	pipko_Z
11	error_N
1	shin_Z
13	steven_Z
1	jobs-and_N
81	experience_N
1	ext_N
1	complaining-then_V
31	resource_N
3	basket_N
4	#sc01_#
62	#votetrump_#
22	sarah_Z
3	disgust_N
4	federal_N
1	mid-august_Z
10	app_N
7	margaret_Z
1	tappan_Z
1	robertson_Z
1	upholds_Z
5	spectrum_N
1	#iftrumpwerepresident_#
1	centric_N
1	#trumpforchange_#
10	tee_N
1	dumb-but_J
1	regroup_V
1	ksm_Z
2	stink_N
1	pardoning_N
15	nuke_N
1	heathy_J
1	#yomkippur_#
1	operating_N
3	chair_V
1	#ndgov_#
1	wal-mart_Z
1	troll_V
1	bystander_N
1	afoot_V
12	airport_Z
1	#243navybday_#
27	wave_N
1	#cpac13_#
2	negative_N
1	#wcs16_#
10	understanding_N
1	busines_Z
1	#benbradlee_#
6	outbreak_N
1	bypolitician_N
10	rt_N
1	gladder_V
1	chemical_Z
1	entreprenuer_N
2	joyous_J
1	educational_Z
1368	know_V
1	presiden_Z
1	glowing_J
2	morsi_Z
1	dreams-study_N
1	third-rate_J
522	let_V
4	wet_J
2	halt_N
9	franchise_N
12	common_Z
1	goalpost_N
1	#mdlny_#
1	#deprimary_#
49	schedule_N
21	actual_J
1	tarp_N
4	conclusive_J
3	creep_N
65	blue_J
5	homework_N
79	representative_N
1	#wantthetrumpfeeling_#
1	#tombrady_#
3	tmobile_Z
1	telepromter_N
29	inspiring_J
10	appreciated_N
1	#potusinasia_Z
1	elle_Z
1	#geminisweare_#
1	appealing_J
15	prosperous_J
1	strawberry_N
1	#nraam_#
1	editor-very_N
1	hereos_Z
1	#donothingdems_#
1	listed_J
4	mud_N
3	overdose_N
35	place_V
8	associate_V
2	exterior_N
1	ryanair_Z
1	burglary_N
1	steelers_Z
6	#gop_Z
30	pittsburgh_Z
4	walt_Z
8	subscriber_N
1	usurper_N
2	rightful_J
35	baby_N
1	marvin_Z
8	persistent_J
13	ongoing_J
2	#jfkfiles_#
1	bushie_Z
232	cruz_Z
30	nebraska_Z
1	fewest_J
1324	news_N
1	gator_Z
6	grief_N
1	hospitalization_N
8	cavuto_Z
6	pattinson_Z
1	bush-he_Z
1	#ybls2018_#
1	forgiveness-they_N
1	british_N
2	admirals_Z
2	fwd_V
107	vegas_Z
32	check_N
21	asylum_N
1	brunt_N
10	virtual_J
10	cave_N
79	#americafirst_#
1	gulfport_Z
1	random_Z
70	gang_N
2	acumen_N
1	courtmarshal_Z
1	fdny_Z
2	#scotland_Z
6	hammer_N
1	#nevercruz_#
4	rental_N
1	turf_V
111	failed_J
1	leukemia_Z
1	sibling_N
179	chicago_Z
1	#irandeal_#
1	azithromycin_Z
6	museum_Z
1	venezuelans_Z
28	radio_N
1	winner_Z
55	pence_Z
1	sex_Z
1	makati_Z
1	billary_Z
5	morocco_Z
1	#trumplife_#
2	tweets_Z
4	snub_V
1	#clean_#
1	zillionaire_Z
3	drum_N
1445	win_V
6	sample_N
1	discouraged_J
21	mattis_Z
1	race-pathetic_N
1	buster_N
1	one-month_J
17	flow_N
1	#dreambig_#
1	unaccompanied_J
8	inherit_V
3	seminar_N
21	mad_J
3	blagojevich_Z
1	allay_V
1	#rydercup_#
1	swirl_V
154	ted_Z
4	field_Z
2	tuesdays_Z
24	direct_J
1	syria-big_Z
1	excoriates_Z
46	shame_N
1	mid-west_N
2	unfixable_J
1	colbert_Z
1	#sandyrelief_Z
11	undermine_V
30	sugar_N
2	attacker_N
11	councel_N
40	paper_N
4	thunder_Z
1	awe_V
5	hugo_Z
4	lebron_Z
1	#geauxvotepoll_#
15	collapse_N
1	furnishing_N
1	build-up_N
14	daily_Z
3	politicize_V
1	thing-there_N
1	rt-ing_V
1	no-growth_J
1	mcauliffe_Z
1	fastball_N
3	petro_Z
1	#nhsen_#
455	endorsement_N
2	turner_Z
4	salman_Z
7	unlike_J
1	patch_N
3	#politician_N
3	statute_N
2	xenophobic_J
1	underprivileged_J
1	gadget_N
1	writeoff_N
1	australians_Z
18	ship_V
7	canadian_Z
5	outrage_V
1	partake_V
57	anthony_Z
11	endeavor_N
1	biologist_N
11	institute_V
1	interfe_N
10	exonerate_V
2	garb_N
45	prosperity_N
34	commitment_N
1	only1who_Z
2	ogilvy_Z
5	address_Z
6	ref_N
5	normandy_Z
6	consecutive_J
1	ppv_Z
4	undocumented_J
1	untrusted_J
8	essence_N
7	deportation_N
1	braithwaite_Z
1	castle_N
32	abandon_V
1	brubeck_Z
1	unafraid_J
3	jonah_Z
1	hater_V
13	mcgahn_Z
7	chaffetz_Z
1	fabricator_N
108	glad_J
1	kristian_Z
1	sedition_N
3	joker_N
4	swamp_V
4	bridge_Z
6	method_N
1	experence_N
1	nsc_Z
4	oblivion_Z
1	marquez_Z
1	jailed_J
1	matchless_J
3	coliseum_N
132	few_J
1	ok_V
1	#simpletruth_#
9	deputy_Z
4	triple_V
1	pediatrician_N
1	#luvit_#
11	shameful_J
1	rehab_J
2	#covid_#
10	waiver_N
8	accuser_N
1	anti-semite_Z
1	donoghue_Z
1	sharpstache_Z
2	timid_J
1	timken_Z
1	containment_N
70	land_N
1	doable_J
2	youngster_N
1	assistance_Z
5	intl_Z
1	legislatures_Z
7	colin_Z
3	#gasen_#
1	alpha_Z
3	scarred_J
4	hogan_Z
4	zte_Z
38	fault_N
23	size_N
3	volunteer_V
6	wallet_N
23	garden_Z
1	747s_Z
2	hayes_Z
1	richie_Z
74	request_N
61	repeal_N
3	value_V
68	popular_J
9	graduate_V
1	whiteish_Z
8	fool_V
1	killings-maiming_N
1	functioning_J
2	narrate_V
1	life_Z
1	#casev_Z
7	engineer_N
5	warmbier_Z
391	become_V
3	boyfriend_N
2	racket_N
1	omission_N
2	automaker_N
5	#gotrump_#
1	stoppable_Z
1	amper_V
1	#nobama_#
8	sweden_Z
4	soccer_Z
7	jinping_Z
23	seal_N
1	positive_N
1	#pundits_N
9	plot_N
579	help_V
2	gotcha_V
2	approved_J
3	legislative_N
1382	more_J
9	female_N
1	star-and_N
1	ecb_Z
68	position_N
1	702_Z
2	steroids_Z
2	investment_Z
10	unchecked_J
1	self-destruct_V
8	greet_V
1	society_Z
1	expendables_Z
7	non-existent_J
1	rogue_N
82	waste_N
5	maher_N
2	up_V
1	bunkered_Z
1	litany_N
1	duscuss_V
34	treatment_N
1	press-i_N
1	apec_Z
22	disappear_V
1	latch_V
26	hill_Z
1	orthodox_J
3	m_V
1	delight_N
2	keane_Z
2	emergency_Z
1	rigging_N
24	treasury_N
14	cup_Z
3	rehire_V
1	mccormick_Z
1	#cpac2013_Z
1	complement_N
1	#facebooklive_Z
1	minnis_Z
45	plus_J
62	minister_N
1	#christians_Z
1	hoard_V
11	stadium_N
1	georgina_Z
9	#thankyoutour2016_#
11	separate_J
4	auction_N
5	explanation_N
1	#refreshing_#
2	fields_Z
1	papadopoulos_Z
132	hand_N
1	#ocarenightmare_Z
5	transportation_N
3	#ca25_Z
44	jerry_Z
1	rica_Z
1	#googleit_#
1	volker_Z
282	fail_V
1	#ayrshire_Z
1	might_Z
2	socialized_J
11	academy_Z
1	butcher_N
1	flavor_N
1	luv_N
1	w20_Z
28	series_N
10	cell_N
2	disintegrate_V
1	#circleofenrichment_#
1	rachael_Z
4	monthly_J
1	ex-con_Z
5	saccone_Z
1	place-my_N
1	eugenie_Z
254	reason_N
3	shale_N
1	anounce_V
1	#12hr_Z
1	expanded_J
1	elec_Z
1	cuntry_J
5	outsource_V
2	cross_Z
1	top-of-mind_J
1	lunchtime_N
266	season_N
33	watcher_N
10	ppp_Z
1	#bebest_Z
4	distance_V
1	prices-nothing_N
1	#als_#
1	one-year_J
1	vandyke_Z
6	cruise_N
1	adaptable_J
1	#iaforums_#
1	meuser_Z
1	#tvgeek_#
9	bahrain_Z
1	ilhan_Z
1	blangiardo_Z
1	burner_N
2	classified_N
32	lifetime_N
2	saban_Z
1	derailment_V
1	desire_V
1	knockout_V
3	cokie_Z
50	aberdeen_Z
2	black_V
1	overdrive_N
4	confidential_N
1	#latinamerica_Z
1	#whyimnotvotingforhillary_#
5	taj_Z
34	ability_N
13	rt_V
1	interivew_V
6	frivolous_J
3	pause_V
1	chastise_V
3	raw_J
6	chant_V
11	tillerson_Z
1	indiv_N
1	#in06_#
7	kudlow_Z
9	brandon_Z
4	liberal_Z
67	model_N
1	hoc_N
1	#november8th_#
1	hindu_N
1	president-really_N
6	guarantee_N
2	al_N
7	repub_N
1	awada_Z
6	commonwealth_Z
1	#ne02_#
1	tone_V
1	overalls_N
1	buckley_Z
46	barrier_N
1	#mo06_#
2	centre_Z
1	nigga_N
1	building-thanks_N
1	boundary_N
1172	give_V
1	#trumpholidays_#
1	liddle_N
48	hide_V
7	nielsen_Z
1	direct_Z
320	everything_N
8	proportion_N
5	branding_N
1	raffaele_Z
7	electric_J
4	heritage_Z
2	rooney_Z
13	core_Z
1	stefanowski_Z
4	ballroom_Z
1	sacrfice_N
4	raffensperger_Z
1	monkey_N
1	wa_Z
1	giancarlo_Z
2	#mets_Z
45	address_V
2	dive_V
293	tremendous_J
4	heartbreaking_J
1	candidates-do_N
1	#trumpwon_Z
2	craft_Z
8	parlor_N
9	rude_J
1	unwaver_V
14	gala_N
2	biography_N
4	abysmal_J
1	snl_N
1	corbyn_Z
5	roll_Z
1	insurrection_N
1	voted4u_V
120	brave_J
3	bryce_Z
1	sling_V
1	louisiana-biggest_Z
1	nice-good_J
1	rtd_V
1	snd_N
1	defenseless_J
1	greene_Z
16	pick_N
10	assure_V
1	disconnect_V
1	bernhardt_Z
1	awesome-one_J
1	elie_Z
1	shouldtrumprun_Z
21	animal_N
30	walker_Z
1	#pa09_#
57	doctor_N
32	ice_N
3	correction_N
1	#gogogo_#
1	dash_N
1	capitalistic_J
1	unanswered_J
4	legislature_Z
1	#trumpdocumentary_Z
1	coming_N
3	tycoon_N
1	signal_V
28	grand_J
2	iowans_Z
1	organic_J
1	gennady_Z
1	dew_N
1	pbs_Z
2	timber_N
1	#trumpnationaldoral_Z
3	shipment_N
2	conner_Z
5	hamilton_Z
1	#candidate_N
5	dni_Z
1	outsourced_N
8	village_N
1	schumio_Z
1	walding_Z
3	accord_N
6	boone_Z
2	schiffs_Z
7	wwii_Z
1	co_N
3	insurgent_N
4	script_N
3	invincibility_N
7	distinguished_J
1	#az04_#
1	caralle_Z
1	sullivan_Z
27	devastating_J
4	gabriel_Z
2	plunder_N
1	businese_N
5	history_Z
6	atrocious_J
1	announced-by_V
1	sorrow_N
16	match_V
2	depth_N
1	#nolying_#
1	#keepamericagreat2020_#
3	butt_N
69	wear_V
1	reagan-rockefeller_Z
1	unsanitary_J
16	stephen_Z
17	consideration_N
3	businesswoman_N
2	duda_Z
14	golden_Z
5	briarcliff_Z
1	sip_V
12	paycheck_N
1	dissipate_V
3	familiar_J
3	stricken_Z
12	enterprise_N
4	feud_N
4	janeiro_Z
1	juneteenth_Z
1	sewage_N
1	#trump360_#
3423	get_V
32	bit_N
5	jail_V
2	cramer_Z
1	sensibility_N
562	long_J
12	broke_J
3	mosque_N
1	#champion_#
23	slow_V
2	frazier_Z
9	cherished_J
1	no-confidence_N
1	arbiter_N
5	confuse_V
1	onsite_N
10	recognition_N
1	politicking_N
8	ave_Z
8	denver_Z
1	vivicia_Z
1	predicted_J
26	scottish_Z
5	go_N
149	investigation_N
1	wrong-website_J
4	half-staff_N
1	cynthia_Z
56	account_N
1	#bestshow_#
2	misstatement_N
23	lance_Z
1	poser_N
4	django_Z
1	settler_N
2	#askkevin_#
1	#trumpinstagram_#
1	apple_N
8	approach_V
1	nationak_Z
2	dewey_Z
1	esshaki_Z
1	sweepstakes_N
2	equador_Z
1	#love_V
3	universal_Z
2	langone_Z
4	pablo_Z
5	haberman_Z
2	showtrial_N
28	murder_N
1	#revisitingthefight_#
5	self-funding_N
1	#fl15_#
12	interested_J
1	sideline_N
1	amercian_Z
2	shining_J
1	dawsey_Z
138	one_N
6	historical_J
21	democrats_Z
1	neighboring_N
16	fort_Z
5	abedin_Z
31	badly_J
1	#livintheamericandream_#
1	#style_#
2	steel_J
3	conman_N
578	tell_V
6	grill_Z
1	psyched_J
1	kozlowski_Z
1	warehouse_N
1	faraway_J
3	ambition_N
1	chandler_Z
1	disbar_V
6	savvy_J
1	ppe_N
124	miss_Z
6	perish_V
3	#pga_#
1	hashoah_Z
3	needle_N
2	regulator_N
5	coast_Z
1	#wh_Z
1	bombmaker_Z
1	v-shaped_J
5	foxnews_Z
5	#uswomensopen_#
1	will-power_N
2	marrow_N
1	sierra_Z
3	vera_Z
2	greedy_J
25	mouth_N
3	nys_Z
1	#1600pennsylvaniaave_#
2	taxation_N
1	canvasser_N
3	wed_V
6	forgiveness_N
1	#ivotedhttps_#
1	fork_N
468	friend_N
5	foe_N
1	websta_Z
5	jews_Z
1	#great_#
1	kenstarr_Z
35	mac_Z
4	device_N
2	#trumpdoral_Z
47	dnc_Z
1	flyover_Z
2	#alconv2017_#
1	fransisco_Z
9	fiasco_N
1	#speech_N
1	trailblazer_N
1	challenger_N
173	control_N
1	behold_V
4	#boycottmacys_#
2	flyover_N
2	admiration_N
1	#freepastorsaeed_#
5	asian_J
1	pack_Z
92	eric_Z
5	administer_V
1	perv_N
5	islamist_N
3	mire_V
15	helicopter_N
7	contact_V
4	#icebucketchallenge_Z
3	frustrate_V
1	marcorubio_Z
2	iron_N
1	sharon_Z
6	cage_N
31	central_Z
15	laura_Z
1	#g7taormina_#
26	purchase_V
86	solution_N
22	jet_N
1	ep_V
21	rally_Z
1	michaelcaputo_Z
1	recognizeable_J
41	previous_J
1	names-amazing_N
60	location_N
2	nieto_Z
1	bass_Z
3	pro-growth_J
3	cahill_Z
3	outlaw_N
3	unproven_J
1274	vote_V
1	#sandyrelief_#
2	shakedown_Z
1	strident_J
1	chill_N
1	folds_Z
2	activate_V
6	course_Z
5	halt_V
6	steinle_Z
3	preliminary_J
1	#getitdone_#
1	technological_J
7	cutter_N
79	field_N
1	#homealone_#
11	weaken_V
2	handedly_N
1	#great_J
1	huff_V
3	tops_Z
1	teenager_N
1	#neprimary_#
10	fundraising_N
1	#trumprocksamerica_#
1	uzbekistan_Z
4	massacre_N
1	errol_Z
12	trumper_Z
1	manager_Z
6	50th_J
47	light_N
4	co-worker_N
1	frisky_J
13	crony_N
1	#tedcruz_Z
1	rip_N
2	demeanor_N
1	throttle_N
1	kokugikan_Z
13	untrue_J
1	showplace_N
1	barack_N
17	condemn_V
3	isreal_Z
1	apprehending_N
43	moron_N
1	diagnose_V
6	#potus_N
1	enclave_N
1	infuriating_J
2	complement_V
7	shop_V
531	bring_V
1	lama_Z
2	hip_J
1	jung_Z
1	bridgegate_Z
325	second_J
1	enron_Z
25	trafficking_N
1	healtcare_Z
27	levin_Z
3	wild_Z
4	merit-based_N
2	emoluments_Z
1	pariah_N
2	ultra_J
1	f35_Z
1	rethink_V
2	#trumpcares_#
1	characteristic_N
182	interesting_J
1	outgrow_V
6	#nhprimary_#
7	payer_N
1	#mtsen_#
1	appitamy_N
1	menace_N
27	surprise_V
1	can_N
1	pessimism_N
1	#turnttrump_#
33	endless_J
1	zealot_N
1	#lonestarstate_Z
506	economy_N
2	lucas_Z
194	feel_V
18	epidemic_N
1	#ny1_#
1	rakuten_Z
1	7213_Z
3	losing_J
3	senseless_J
2	efficiency_N
1	anti-climb_V
13	aim_V
2	progress_V
1	winnable_J
1	pre-game_Z
3	minus_N
1	harriet_Z
1	stick-to-itiveness_V
1	tuesday-and_Z
6	#fakenews_#
1	bootedgeedge_Z
11	rescue_N
8	socialist_N
54	condition_N
1	wallach_Z
1	purple_Z
2	coppin_N
1	#yvncg_#
1	plaats_Z
1	recusal_Z
1	unneeded_J
186	american_J
4	#teamleeza_#
4	pause_N
1	fmr_N
8	sweep_V
3	vanessa_Z
1	dose_V
1	mia_Z
3	g-7_N
1	azerbaijani_Z
117	romney_Z
1	roommate_N
8	backfire_V
1	able-bodied_J
1	jenn_Z
1	uobama_Z
165	media_Z
7	#chicago_Z
1	preacher_N
35	howard_Z
1	hassle_N
1	saver_N
1	immature_J
20	benjamin_Z
1	dopes-of_V
1	#epic_Z
2	cusp_N
1	posey_Z
65	warren_Z
1	bakari_Z
1	latoya_Z
1	bullsh_N
1	guided_J
31	surge_V
1	richards_Z
1	notable_J
1	leaky_J
1	#il14_#
5	economics_N
2	#lawenforcementappreciationday_#
1	distiller_N
10	exchange_N
1	true-fhank_J
2	emmett_Z
1	pro-black_N
4	empire_Z
2	experiment_N
1	areuall_Z
229	victory_N
1	#wrestlemania4_#
2	diana_Z
10	applaud_V
2	stronghold_N
1	kennel_Z
10	ronny_Z
514	speak_V
1	urbandale_Z
4	wtc_Z
1	#dissapointment_N
4	divert_V
11	fix_N
1	soda_N
211	nancy_Z
1	#ego_#
1	saavy_Z
1	harlem_Z
33	einstein_Z
1	depletion_N
9	architectural_J
160	wisconsin_Z
5	blackout_N
2	#betterwithfriends_#
1	unveiling_N
1	thetrumpnetwork_Z
2	wrong_N
1	thread_N
1	viscountess_Z
9	withhold_V
1	strzok_N
582	interview_N
1	landscape_N
3	kahn_Z
10	firing_N
2	derail_V
1	unbecoming_J
24	constitutional_J
1	#lovethisman_#
2	apprehension_N
81	air_N
2	widow_N
1	refinance_V
10	mark_V
3	complainer_N
9	economy_Z
1	chopstick_N
2	reciprocate_V
24	tribute_N
1	graphite_N
3	interior_Z
2	tribeca_Z
13	appreciated_J
2	rebuttal_N
1	government-and_Z
1	beware_N
1	distinctive_J
1	tking_V
1	tiff_Z
1	gymnastics_N
4	execution_N
1	hatch_Z
2	addicted_J
3	aig_Z
2	#rolemodel_#
15	mourn_V
1	parameter_N
15	carbon_N
3	globe_N
2	fair-his_Z
1	unscripted_J
1	grill_V
19	subsidize_V
2	exempt_J
7	rat_N
6	l_Z
1	cheri_Z
4	opposing_J
1	raul_Z
4	hamburg_Z
1	heap_N
513	clinton_Z
1	#mediabuzz_#
1	slim_J
1	monahan_Z
14	supply_N
1	foundational_J
115	steal_V
2	brent_Z
2	remodel_V
4	candor_N
1	upstanding_J
22	demean_V
1	fs_Z
1	vote-by-mail_N
1	vat_Z
1	clothes_N
2	mlk_Z
3	asa_Z
2	prob_V
6	eli_Z
2	nonwork_N
1	non-substantive_N
1	regret_N
1	janie_Z
1	castle_Z
136	tweet_N
2	bundle_N
1	denigrate_N
9	seize_V
1	folding_N
3	intensity_N
1	celebrations-happy_N
1	airhead_N
1	brand_V
10	insider_N
1	malleable_J
1	bomb_Z
20	fire_Z
1	universo_Z
2	primaries_Z
31	muslim_Z
11	praise_N
3	rust_Z
2	#paprimary_#
2	#usmca_#
6	jude_Z
1	dugout_N
1	mckinley_Z
21	connecticut_Z
1	#smallbiz_#
5	dossier_Z
4	melissa_Z
1	mischaracterize_V
2	#trumprallyhttps_#
11	enforce_V
1	stupdity_N
3	hispanic-american_J
5	range_Z
2	mgr_N
1	pummled_J
1	cudgel_N
7	publish_V
1	bowls_Z
44	nafta_Z
1	corke_Z
14	#trumptuesday_Z
2	poetry_N
4	fmr_Z
2	senate_J
58	succeed_V
2	junior_N
1	cost-and_N
13	adult_N
22	setback_N
1	prescient_J
1	lastnight_N
22	play_N
4	academy_N
1	post-debate_Z
1	#halloween2017_#
5	censorship_N
2	pay-to-play_N
1	permissable_Z
2	crossfire_Z
1	exude_V
12	mentor_N
2	hoaxster_N
1	#kenlangone_Z
24	language_N
1	desktop_N
1	comeyesque_Z
54	agent_N
4	absurd_J
37	none_N
1	#usopen_#
2	cower_V
8	misery_N
1	stand-up_J
2	parlux_Z
1	#irmahurricane2017_#
12	judgment_N
1	inteligent_J
1	sanitize_V
1	rott_V
2	reading_N
10	transparent_J
3	spade_N
2	rapid_N
3	representative_Z
1	shipyard_N
141	birthday_N
1	opinionated_J
1	atitude_N
1	do-no_V
2	bragg_Z
1	#hotel_N
306	disaster_N
1	non-politician_N
1	ballpark_N
4	agricultural_N
1	reputatio_N
1	disaster-they_N
1	criminalization_N
3	betting_N
1	belmont_Z
1	reasoning_N
1	#brussels_#
5	function_N
3	buffoon_N
4	resume_V
4	burgess_Z
6	pizza_N
1	riehl_Z
1	fletcher_Z
7	cameron_Z
1	#fixtheusa_#
1	alowed_J
1	kilt_Z
41	warrior_N
1	over_Z
10	dozen_N
2	water_V
52	mini_Z
8	disrespectful_J
1	#wrightbrothers_Z
1	kellie_Z
1	inactivity_N
1	own-he_J
6	inflow_N
1	sold-out_J
1	vucic_Z
16	cincinnati_Z
1	cgxs_Z
1	pearl_N
1	tax-exempt_N
5	damaging_J
6	backlash_N
1	ignoramus_N
1	#girlpower_Z
2	stage_Z
4	waver_V
1	#ia02_#
3	moss_Z
1	guterres_Z
1	afterthought_N
257	right_J
7	windmills_Z
1	world-but_N
1	cuban-the_Z
1	#hurryback_#
1	princeton_Z
82	necessary_J
2	patien_Z
1	#strong_#
1	pantry_N
1	trouncing_N
1	deferred_J
14	truth_Z
1	hamptons_Z
1	huuuge_J
6	afghan_J
1	peru_Z
16	des_Z
1	fallujah_Z
1	saphier_Z
1	guangcheng_Z
1	jihad_N
10	drudge_Z
1	#kentucky_Z
1	warp_N
2	fakih_Z
2	ststement_N
1	lose_N
2	intimate_V
5	pork_N
21	b_V
1	33rd_J
7	rocky_Z
1	#usnscomfort_#
6	vain_N
1	#fortifyfl_#
2	appellate_J
3	colts_Z
2	huuuuuge_J
1	treeted_Z
375	great_Z
15	judd_Z
1	lifting_N
1	rispone_Z
1	fume_N
3	forever_N
88	paul_Z
2	fired_J
1	magical_J
1	brave_V
1	gianna_Z
1	liberia_Z
1	transgender_N
3	chin_N
3	assemble_V
1	#forreal_#
1	latter-day_J
1	pile_V
14	circulation_N
2	deem_V
1	biid_N
1	electability_Z
1	shakedown_N
1	lib_J
2	reassess_V
1	ave_N
1	iain_Z
1	sold_N
1	referral_N
6	v_N
16	lovely_J
2	sworn_J
1	chronicle_Z
1	#redeye_Z
4	bills_Z
7	#election2016_#
1	iipod_Z
1	kilt_N
2	situation-will_N
1	shedd_Z
1	long_V
9	blakeman_Z
1	casual_J
2	ramp_N
1	#snowflakegardenbrunch_Z
1	adl_Z
1	house_V
5	barrier_Z
1	cut_Z
137	least_J
1	all_Z
1	stoke_V
1	#whatjusthappened_#
1	najib_Z
1	stupendous_J
4	aspiration_N
1	four-star_J
5	atrium_Z
1	#thankaveteran_#
11	fishing_N
3	rd_N
3	suspense_N
2	alarmed_J
1	refill_V
1	chaos_Z
4	trajectory_N
1	#keepenterprising_#
1	#toughpresident_#
45	pack_V
8	moreland_Z
2	youthful_J
1	#magarally_Z
2	credo_N
4	stolen_J
3	egyptian_J
4	petersburg_Z
4	guidance_N
2	oppression_N
1	#buffalove4life_#
1	high-profile_J
1	douglass_Z
1	beginniing_J
11	prime_N
1	collussion_N
1	adkin_N
5	gosselin_Z
5	sufficient_J
25	rosie_Z
4	empowering_J
4	emotion_N
8	eastwood_Z
5	majestic_J
2	beth_Z
9	pocket_N
1	rips_Z
1	#rnc_#
147	doral_Z
1	#trumpinternational_#
2	satirical_J
51	center_Z
1	#airports_N
3	politico_N
1	#soldierridedc_#
39	donor_N
1	reviews_Z
3	rutgers_Z
1	strozk_Z
2	crunch_J
5	airline_N
2	dignified_J
1	onurgent_Z
1	quadruple_N
51	boston_Z
1	world-renowned_J
1	#religiousfreedom_#
22	reserve_N
1	slur_N
3	buchanan_Z
1	working-cla_N
1	misinterpret_V
2	novak_Z
1	soweto_Z
9	shall_V
15	correct_V
26	megyn_Z
1	foolhardy_J
1	saw-really_V
1	millard_Z
1	recreational_J
3	mazda_Z
74	deep_J
9	image_N
1	fascinated_J
2	tulsi_Z
1	hustory_N
321	iran_Z
5	syracuse_Z
2	perfect_V
1	manufacturing_Z
12	tank_V
1	difference-true_N
2	self-righteous_J
1	unaffiliated_J
1	unwise_J
1	libby_Z
14	auto_J
11	sweet_J
1	insightful_Z
1	twirl_V
